Permanent Ban    ,Teamkilling - 30 Days Ban ,Teamkilling - Permanent Ban
V3TUR***         ,ONAMEN***                 ,
Grimmz-offic***  ,U***                      ,
TheHel***        ,alakam***                 ,
Aknuluji***      ,mama123na***              ,
ylmza***         ,unbetani***               ,
UAE***           ,bayiko***                 ,
LucasFelix***    ,willym***                 ,
RAJ***           ,CemBe***                  ,
HeltonRi***      ,BikarLeg***               ,
Para-Nor***      ,snow_b***                 ,
Foti***          ,Nahee***                  ,
Shjn-Wolf***     ,KGE_El***                 ,
CMI***           ,JustHono***               ,
DjErOo-***       ,H_A_D***                  ,
ASDAF***         ,YanSheva***               ,
mt_ta***         ,zxszxz***                 ,
OKAN***          ,chicki***                 ,
ij***            ,UZUNBAC***                ,
DreamOvo***      ,babafing***               ,
Uqqly***         ,emrhansol***              ,
I_Ay***          ,PARAMEDIKCI***            ,
MD-Jomir-Hoss*** ,steka4***                 ,
ZAFERK***        ,fie***                    ,
bAz***           ,ayan***                   ,
ELLPatr***       ,DragonL***                ,
BurhanBODU***    ,teslact***                ,
SyR-ABoWa***     ,Aing-_-K***               ,
SHIELD-K***      ,Sesischo***               ,
yasserDIDIN***   ,opic***                   ,
MohamedAlNa***   ,Fir***                    ,
AloneAngel***    ,essa1***                  ,
Kocarei***       ,KSxiaox***                ,
ELI***           ,Worte***                  ,
ilhan1***        ,4AM-SangH***              ,
Dogu***          ,sivalinggaboy***          ,
Cocaine-P***     ,DefendYour***             ,
SePuLLT***       ,DGAgentgilang***          ,
fat***           ,julpiansa***              ,
sydh***          ,Riff_Ro***                ,
I3a***           ,TyErro***                 ,
RaptorLegend***  ,Substitu***               ,
oma***           ,johnnicar***              ,
Chipdav***       ,JacK03***                 ,
SANGU***         ,Wilso***                  ,
nibabaded***     ,CehennemOnI***            ,
chiasd***        ,affetme***                ,
UncleH***        ,ELDE***                   ,
brito***         ,sSivas***                 ,
AFSAGDSG***      ,M-Youl***                 ,
infectious1***   ,fullan***                 ,
daoud***         ,aisaka_***                ,
huibihumn***     ,ahmad1***                 ,
VEGA***          ,Sskidipa***               ,
mboz***          ,En***                     ,
aufy***          ,nasri***                  ,
Leonida***       ,BANGALEX***               ,
nothing***       ,Eslam_He***               ,
NOTRCGA***       ,dina_gob***               ,
Love-H***        ,MikasaAckerma***          ,
kral-beni***     ,NuRo***                   ,
MhmMd_Sob***     ,kasparo***                ,
ULASC***         ,cgg***                    ,
Shuichi_Saih***  ,kimberly09876***          ,
isla***          ,YasiN***                  ,
siyixu***        ,ilyas1***                 ,
HRGala***        ,ayo-_he***                ,
Tunti***         ,Glok***                   ,
y0ung***         ,JR***                     ,
xiterdamala***   ,orangs***                 ,
j930***          ,Macaulical***             ,
vishwajit***     ,cx_***                    ,
KILICCE***       ,Keeee***                  ,
Lenfi***         ,attahalilint***           ,
Nayeem***        ,To***                     ,
JOKER_***        ,Xy-BrRkY-20***            ,
Sedi***          ,inde***                   ,
Nos***           ,kvnc1***                  ,
lOptimu***       ,JaCe-***                  ,
Johnprick***     ,Royyyyyyyyyy***           ,
StalkerXi***     ,ON***                     ,
eli***           ,PA***                     ,
marufrabbani1*** ,NaFi***                   ,
vassily***       ,lotfy_11011***            ,
Punk***          ,aguil***                  ,
Sl***            ,M4A1y***                  ,
jo9***           ,Eltr_Z***                 ,
AhmedFan***      ,ruansou***                ,
XIAOLAODI-sh***  ,hiyug***                  ,
LC-Sa***         ,dant***                   ,
waffenSShun***   ,manj***                   ,
42857hg***       ,GustavoL***               ,
RyK***           ,Abs0luteZer***            ,
KNW-NakoJ***     ,Serious***                ,
RAILA-***        ,d0***                     ,
HEDA***          ,LUTHFIZULKARN***          ,
lifetige***      ,PoL***                    ,
HAYALETVUR***    ,n0w***                    ,
AL-TAG***        ,Bloodlus***               ,
BiliBili-CC***   ,payutnahe4y***            ,
ElZa***          ,sametmaral***             ,
DepresyonSt***   ,ad***                     ,
Melih***         ,Bila***                   ,
DY208165***      ,NANZ***                   ,
oNr***           ,AWD0***                   ,
PUBGp***         ,Honn***                   ,
Rogue***         ,MrTopeng***               ,
Real--B***       ,santuy***                 ,
Capivarajo***    ,Aztaca***                 ,
Sue***           ,BC_iyy***                 ,
kozmik***        ,t***                      ,
MsJU***          ,ATIPPaTai***              ,
IvanPr***        ,BraveHear***              ,
MadaL***         ,hakkiday***               ,
Crazy_21***      ,12312***                  ,
FuckBu***        ,B3CK***                   ,
Magd***          ,xdrak***                  ,
BLACK_A***       ,baranbaba***              ,
DiabLooSy***     ,Rufe***                   ,
iPo***           ,mynameistangl***          ,
Zsold***         ,OriginaL_K***             ,
Has_nick***      ,CK***                     ,
ser***           ,Idris-Pa***               ,
SOP7***          ,DustinChan1***            ,
KolsuzPand***    ,M_KUR***                  ,
A_B_N-ALGE***    ,mafyababasi***            ,
hako0***         ,Mak***                    ,
Jubad***         ,oliftz***                 ,
Ri***            ,JAG***                    ,
qud***           ,Irene_0***                ,
rut***           ,donq***                   ,
itshos***        ,Suriya***                 ,
Ce1Fe***         ,akbarka***                ,
NamaIniPa***     ,Ti***                     ,
GreatOwl_O***    ,chik***                   ,
okayplayin***    ,iErkamResp***             ,
Choto_G***       ,Porsi***                  ,
yBrunoMen***     ,Crazy_C***                ,
NoTimeTo***      ,MrEfe***                  ,
Fauk_c***        ,Quan***                   ,
dsadasd***       ,QQ7P***                   ,
wwzzyy1***       ,xDmCxNuB***               ,
ErenPash***      ,EliosZanq***              ,
ArthemsVal***    ,Apple_***                 ,
mine***          ,NooB_NooB_N***            ,
KafaciiGe***     ,hafiz***                  ,
yarraaaakunia*** ,chenlin_***               ,
BadPandaGam***   ,putra_swae***             ,
x_Ecrinu***      ,ZoMo***                   ,
Naufa***         ,KnightSabe***             ,
AKM***           ,Albus_Kuk***              ,
Edi***           ,supernov***               ,
AhmetBu***       ,ANAS_jo***                ,
KVIM***          ,ChebMan***                ,
AL***            ,NONLOVE***                ,
Kommser***       ,Regiansy***               ,
cethl***         ,mosescr***                ,
monir1***        ,Akif7***                  ,
PUBG_PAN***      ,firli123ma***             ,
Rafapvp10***     ,1Mihtr***                 ,
adiD***          ,eco***                    ,
DeathComp***     ,SuvaRiK***                ,
Agon***          ,playernicknam***          ,
rojhatkaya6***   ,GuiCo***                  ,
Siam7***         ,Ahmed_***                 ,
Preesti***       ,berat_***                 ,
SrGustavo***     ,BTB-***                   ,
vict***          ,ZalimKa***                ,
MadHead***       ,richard3***               ,
Lucky***         ,MOHass***                 ,
HiMMeT***        ,KemalPa***                ,
Repu***          ,ruhh***                   ,
ulasegepr***     ,kilotada***               ,
1mdan***         ,FBI_P***                  ,
3435558738***    ,goodboy***                ,
TipPhaL***       ,ksd66***                  ,
BD_P***          ,CR***                     ,
InSaNe-T***      ,zedking1***               ,
SQ_Mar***        ,2n1***                    ,
Unknowns***      ,Mopo3***                  ,
Zimb***          ,JAKExE***                 ,
alexrodrig***    ,CloveR***                 ,
Selim67***       ,RAMBO0***                 ,
anma***          ,sokuk1***                 ,
MuratDm***       ,re***                     ,
xXxOKKA***       ,f***                      ,
78455***         ,SivasL***                 ,
SOUL_***         ,PRESENTS***               ,
MoeBe***         ,yourmomga***              ,
furkankandem***  ,MSJ***                    ,
ponti***         ,lakec***                  ,
TWITCH_DUN0***   ,mustafac***               ,
laojic***        ,FirreAr***                ,
tp-***           ,tigerblad***              ,
saladass***      ,burakuzun3***             ,
mirtrai***       ,D-ANI***                  ,
mahmood2***      ,e***                      ,
badyous***       ,ipma***                   ,
BarkinR***       ,OneEyedKin***             ,
OZELHAREKAT1***  ,PuffAunt69***             ,
Ronal***         ,Greammontene***           ,
UYANIK***        ,Bbybo***                  ,
BeratSr***       ,FadliTy***                ,
fuadi***         ,appnapha***               ,
rbjgam***        ,Luize***                  ,
AR_15_***        ,WHOFAL***                 ,
imKRON***        ,HaRuN_Oxy***              ,
SleeS***         ,SquaT***                  ,
hkylm***         ,jamestheboss***           ,
sorun***         ,Re-***                    ,
WolfFighterr***  ,gm***                     ,
ha***            ,Pe***                     ,
Ufu***           ,arhfeng0***               ,
Meow***          ,TheGamerE***              ,
Jumon***         ,kais_mi***                ,
s***             ,8SO***                    ,
ASHOO***         ,Muharr***                 ,
785240595-kj-*** ,liquid_***                ,
L1P1***          ,BlackL***                 ,
porp***          ,zabuza***                 ,
Zaiderg***       ,bou***                    ,
LebronJab***     ,kaptanyenilme***          ,
AcilDahil***     ,BatmanT***                ,
SertB***         ,DAYAQQQQQQQQQ***          ,
Jemik***         ,all***                    ,
kuchiyakille***  ,asla***                   ,
4AM--G***        ,apollo***                 ,
HOB***           ,YC***                     ,
MestoB***        ,762***                    ,
Ale***           ,Ks***                     ,
azxc6***         ,Gamma_C***                ,
bou9a***         ,RickGrimes***             ,
UsamaY***        ,merT***                   ,
kaix***          ,PewDew***                 ,
VENOM_13L***     ,Rezc***                   ,
Ggame***         ,gurkanse***               ,
skit***          ,gangwinnerp***            ,
Are***           ,akuka***                  ,
Papa***          ,navanit***                ,
erd***           ,UlusoyK***                ,
RoDiss***        ,Tavuks***                 ,
Fox***           ,CKEn***                   ,
PSY1***          ,TurckHack***              ,
Soulless-Mar***  ,kabeim***                 ,
ZainIma***       ,azatkra***                ,
kongzhu***       ,kankalar1***              ,
yilmazhmz3***    ,BIMA_ANDAIS***            ,
774634***        ,BH95***                   ,
LordT***         ,Matrix_Po***              ,
Shivang***       ,10UR2***                  ,
wasiek***        ,Revenge***                ,
q--q-3153435***  ,Dark_Rhamd***             ,
BrKi***          ,BaranS***                 ,
PembePante***    ,2pacdocond***             ,
Kaz***           ,hot-vi***                 ,
EhabAlaaAl***    ,cagta***                  ,
Mr-Demi***       ,AHMET_***                 ,
123jia12***      ,IEVOxLege***              ,
FB_f0***         ,BURAKBA***                ,
ShaMe***         ,arapcan***                ,
xXx-LoiD-***     ,CCCCCCCCCC***             ,
SectorKil***     ,A-N-N-***                 ,
Sayb***          ,TR-furka***               ,
